starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 10:21:50 2021	1638161510	34	1	35	1
Mon Nov 29 10:21:55 2021	1638161515	34	1	35	1
Mon Nov 29 10:21:50 2021	1638161510	35	1	35	0
Mon Nov 29 10:21:56 2021	1638161516	34	1	35	1
Mon Nov 29 10:21:51 2021	1638161511	35	1	35	1
Mon Nov 29 10:21:51 2021	1638161511	33	2	35	2
Mon Nov 29 10:21:55 2021	1638161515	35	0	35	0
Mon Nov 29 10:21:53 2021	1638161513	35	1	35	0
Mon Nov 29 10:21:50 2021	1638161510	35	1	36	0
Mon Nov 29 10:21:50 2021	1638161510	34	1	36	1
Mon Nov 29 10:21:51 2021	1638161511	35	1	36	0
Mon Nov 29 10:21:54 2021	1638161514	30	6	36	6
Mon Nov 29 10:21:52 2021	1638161512	34	1	36	1
Mon Nov 29 10:21:50 2021	1638161510	35	1	36	1
Mon Nov 29 10:21:52 2021	1638161512	30	6	36	6
Mon Nov 29 10:21:54 2021	1638161514	27	10	36	9
Mon Nov 29 10:21:57 2021	1638161517	35	1	36	1
Mon Nov 29 10:21:56 2021	1638161516	36	1	36	0
Mon Nov 29 10:21:56 2021	1638161516	35	1	36	1
Mon Nov 29 10:21:51 2021	1638161511	35	2	37	2
Mon Nov 29 10:21:51 2021	1638161511	35	1	37	1
Mon Nov 29 10:21:53 2021	1638161513	36	1	37	1
Mon Nov 29 10:21:52 2021	1638161512	36	1	37	1
Mon Nov 29 10:21:57 2021	1638161517	34	2	37	2
Mon Nov 29 10:21:57 2021	1638161517	34	2	37	2
Mon Nov 29 10:21:50 2021	1638161510	37	1	37	1
Mon Nov 29 10:21:56 2021	1638161516	37	1	37	1
Mon Nov 29 10:21:52 2021	1638161512	28	9	37	9
Mon Nov 29 10:21:52 2021	1638161512	35	2	37	2
Mon Nov 29 10:21:55 2021	1638161515	37	1	37	1
Mon Nov 29 10:21:52 2021	1638161512	36	2	38	2
Mon Nov 29 10:21:51 2021	1638161511	37	1	38	1
Mon Nov 29 10:21:50 2021	1638161510	37	1	38	0
Mon Nov 29 10:21:51 2021	1638161511	37	1	38	1
Mon Nov 29 10:21:57 2021	1638161517	37	1	38	1
Mon Nov 29 10:21:51 2021	1638161511	37	1	38	1
Mon Nov 29 10:21:51 2021	1638161511	37	1	38	1
Mon Nov 29 10:21:52 2021	1638161512	34	4	38	4
Mon Nov 29 10:21:51 2021	1638161511	33	5	38	5
Mon Nov 29 10:21:52 2021	1638161512	38	1	38	1
Mon Nov 29 10:21:55 2021	1638161515	38	1	38	1
Mon Nov 29 10:21:52 2021	1638161512	33	5	39	5
Mon Nov 29 10:21:56 2021	1638161516	38	1	39	1
Mon Nov 29 10:21:50 2021	1638161510	38	1	39	1
Mon Nov 29 10:21:51 2021	1638161511	37	2	39	2
Mon Nov 29 10:21:51 2021	1638161511	38	1	39	1
Mon Nov 29 10:21:51 2021	1638161511	37	1	39	1
Mon Nov 29 10:21:52 2021	1638161512	37	2	39	2
Mon Nov 29 10:21:54 2021	1638161514	37	2	39	2
Mon Nov 29 10:21:53 2021	1638161513	37	2	39	2
Mon Nov 29 10:21:52 2021	1638161512	36	2	39	2
Mon Nov 29 10:21:51 2021	1638161511	38	1	39	1
Mon Nov 29 10:21:57 2021	1638161517	30	9	39	9
Mon Nov 29 10:21:55 2021	1638161515	38	1	39	1
Mon Nov 29 10:21:51 2021	1638161511	35	4	39	4
Mon Nov 29 10:21:51 2021	1638161511	37	2	39	2
Mon Nov 29 10:21:52 2021	1638161512	39	1	39	1
Mon Nov 29 10:21:50 2021	1638161510	36	3	39	2
Mon Nov 29 10:21:51 2021	1638161511	39	1	39	1
Mon Nov 29 10:21:50 2021	1638161510	39	1	39	1
Mon Nov 29 10:21:51 2021	1638161511	38	2	39	2
Mon Nov 29 10:21:51 2021	1638161511	36	3	39	3
Mon Nov 29 10:21:53 2021	1638161513	39	1	40	1
Mon Nov 29 10:21:50 2021	1638161510	39	1	40	1
Mon Nov 29 10:21:50 2021	1638161510	39	1	40	1
Mon Nov 29 10:21:55 2021	1638161515	38	2	40	2
Mon Nov 29 10:21:54 2021	1638161514	39	1	40	1
Mon Nov 29 10:21:51 2021	1638161511	39	1	40	1
Mon Nov 29 10:21:54 2021	1638161514	39	1	40	1
Mon Nov 29 10:21:53 2021	1638161513	39	1	40	1
Mon Nov 29 10:21:51 2021	1638161511	39	1	40	1
Mon Nov 29 10:21:50 2021	1638161510	39	1	40	1
Mon Nov 29 10:21:52 2021	1638161512	32	9	40	9
Mon Nov 29 10:21:50 2021	1638161510	40	1	40	0
Mon Nov 29 10:21:52 2021	1638161512	36	5	40	5
Mon Nov 29 10:21:50 2021	1638161510	40	1	41	1
Mon Nov 29 10:21:51 2021	1638161511	35	6	41	6
Mon Nov 29 10:21:51 2021	1638161511	35	6	41	6
Mon Nov 29 10:21:54 2021	1638161514	39	2	41	2
Mon Nov 29 10:21:53 2021	1638161513	39	1	41	1
Mon Nov 29 10:21:50 2021	1638161510	40	1	41	0
Mon Nov 29 10:21:50 2021	1638161510	21	20	41	20
Mon Nov 29 10:21:54 2021	1638161514	39	2	41	2
Mon Nov 29 10:21:51 2021	1638161511	40	1	41	1
Mon Nov 29 10:21:54 2021	1638161514	39	2	41	2
Mon Nov 29 10:21:54 2021	1638161514	40	1	41	1
Mon Nov 29 10:21:51 2021	1638161511	41	1	41	1
Mon Nov 29 10:21:52 2021	1638161512	39	2	41	2
Mon Nov 29 10:21:50 2021	1638161510	41	1	41	1
Mon Nov 29 10:21:56 2021	1638161516	40	1	42	1
Mon Nov 29 10:21:50 2021	1638161510	41	1	42	0
Mon Nov 29 10:21:50 2021	1638161510	40	1	42	1
Mon Nov 29 10:21:50 2021	1638161510	41	1	42	1
Mon Nov 29 10:21:53 2021	1638161513	29	13	42	13
Mon Nov 29 10:21:51 2021	1638161511	40	2	42	2
Mon Nov 29 10:21:50 2021	1638161510	41	1	42	0
Mon Nov 29 10:21:50 2021	1638161510	41	1	42	1
Mon Nov 29 10:21:50 2021	1638161510	22	20	42	19
Mon Nov 29 10:21:54 2021	1638161514	40	2	42	2
Mon Nov 29 10:21:51 2021	1638161511	42	1	42	1
Mon Nov 29 10:21:50 2021	1638161510	42	1	42	0
Mon Nov 29 10:21:53 2021	1638161513	41	1	42	0
Mon Nov 29 10:21:52 2021	1638161512	41	1	42	1
Mon Nov 29 10:21:55 2021	1638161515	41	1	42	1
Mon Nov 29 10:21:54 2021	1638161514	41	1	42	1
Mon Nov 29 10:21:50 2021	1638161510	42	1	43	1
Mon Nov 29 10:21:53 2021	1638161513	42	1	43	0
Mon Nov 29 10:21:55 2021	1638161515	42	1	43	1
Mon Nov 29 10:21:55 2021	1638161515	42	1	43	1
Mon Nov 29 10:21:51 2021	1638161511	42	1	43	0
Mon Nov 29 10:21:50 2021	1638161510	23	20	43	20
Mon Nov 29 10:21:50 2021	1638161510	42	1	43	1
Mon Nov 29 10:21:56 2021	1638161516	42	2	43	2
Mon Nov 29 10:21:56 2021	1638161516	42	1	43	1
Mon Nov 29 10:21:52 2021	1638161512	42	1	43	1
Mon Nov 29 10:21:53 2021	1638161513	42	1	43	1
Mon Nov 29 10:21:51 2021	1638161511	37	6	43	6
Mon Nov 29 10:21:54 2021	1638161514	43	1	44	1
Mon Nov 29 10:21:53 2021	1638161513	40	4	44	4
Mon Nov 29 10:21:53 2021	1638161513	40	4	44	4
Mon Nov 29 10:21:52 2021	1638161512	42	2	44	2
Mon Nov 29 10:21:51 2021	1638161511	31	13	44	13
Mon Nov 29 10:21:57 2021	1638161517	43	1	44	1
Mon Nov 29 10:21:55 2021	1638161515	39	5	44	5
Mon Nov 29 10:21:50 2021	1638161510	43	1	44	1
Mon Nov 29 10:21:54 2021	1638161514	43	1	44	1
Mon Nov 29 10:21:53 2021	1638161513	43	1	44	1
Mon Nov 29 10:21:51 2021	1638161511	39	5	44	5
Mon Nov 29 10:21:51 2021	1638161511	43	1	44	1
