starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 01:18:22 2021	1638128902	24	14	38	13
Mon Nov 29 01:18:21 2021	1638128901	25	13	38	9
Mon Nov 29 01:18:21 2021	1638128901	25	13	38	13
Mon Nov 29 01:18:21 2021	1638128901	21	17	38	17
Mon Nov 29 01:18:22 2021	1638128902	23	16	38	15
Mon Nov 29 01:18:22 2021	1638128902	26	12	38	12
Mon Nov 29 01:18:22 2021	1638128902	21	18	38	17
Mon Nov 29 01:18:22 2021	1638128902	38	1	39	1
Mon Nov 29 01:18:22 2021	1638128902	25	14	39	14
Mon Nov 29 01:18:22 2021	1638128902	29	10	39	10
Mon Nov 29 01:18:21 2021	1638128901	27	12	39	12
Mon Nov 29 01:18:22 2021	1638128902	26	12	39	12
Mon Nov 29 01:18:22 2021	1638128902	29	10	39	9
Mon Nov 29 01:18:22 2021	1638128902	24	15	39	13
Mon Nov 29 01:18:21 2021	1638128901	26	13	39	12
Mon Nov 29 01:18:22 2021	1638128902	22	17	39	17
Mon Nov 29 01:18:21 2021	1638128901	24	15	39	13
Mon Nov 29 01:18:22 2021	1638128902	26	14	39	13
Mon Nov 29 01:18:22 2021	1638128902	29	10	39	10
Mon Nov 29 01:18:21 2021	1638128901	27	12	39	12
Mon Nov 29 01:18:22 2021	1638128902	26	13	39	12
Mon Nov 29 01:18:21 2021	1638128901	25	15	39	14
Mon Nov 29 01:18:21 2021	1638128901	39	1	39	1
Mon Nov 29 01:18:21 2021	1638128901	21	19	40	18
Mon Nov 29 01:18:22 2021	1638128902	27	13	40	11
Mon Nov 29 01:18:22 2021	1638128902	25	15	40	14
Mon Nov 29 01:18:22 2021	1638128902	25	15	40	15
Mon Nov 29 01:18:22 2021	1638128902	22	18	40	17
Mon Nov 29 01:18:22 2021	1638128902	26	13	40	13
Mon Nov 29 01:18:22 2021	1638128902	27	13	40	12
Mon Nov 29 01:18:22 2021	1638128902	24	16	40	11
Mon Nov 29 01:18:21 2021	1638128901	25	15	40	14
Mon Nov 29 01:18:21 2021	1638128901	23	17	40	17
Mon Nov 29 01:18:21 2021	1638128901	26	14	40	14
Mon Nov 29 01:18:21 2021	1638128901	29	11	40	11
Mon Nov 29 01:18:22 2021	1638128902	23	17	40	17
Mon Nov 29 01:18:22 2021	1638128902	27	13	40	13
Mon Nov 29 01:18:21 2021	1638128901	23	18	40	17
Mon Nov 29 01:18:21 2021	1638128901	23	17	40	13
Mon Nov 29 01:18:22 2021	1638128902	23	17	40	16
Mon Nov 29 01:18:22 2021	1638128902	27	14	41	13
Mon Nov 29 01:18:22 2021	1638128902	22	19	41	18
Mon Nov 29 01:18:21 2021	1638128901	24	16	41	15
Mon Nov 29 01:18:22 2021	1638128902	30	10	41	10
Mon Nov 29 01:18:21 2021	1638128901	22	18	41	18
Mon Nov 29 01:18:22 2021	1638128902	25	16	41	15
Mon Nov 29 01:18:22 2021	1638128902	21	19	41	19
Mon Nov 29 01:18:22 2021	1638128902	27	14	41	14
Mon Nov 29 01:18:22 2021	1638128902	34	7	41	7
Mon Nov 29 01:18:22 2021	1638128902	24	17	41	17
Mon Nov 29 01:18:22 2021	1638128902	20	21	41	17
Mon Nov 29 01:18:22 2021	1638128902	25	16	41	16
Mon Nov 29 01:18:22 2021	1638128902	41	1	41	1
Mon Nov 29 01:18:22 2021	1638128902	29	12	42	12
Mon Nov 29 01:18:22 2021	1638128902	25	17	42	12
Mon Nov 29 01:18:21 2021	1638128901	24	18	42	18
Mon Nov 29 01:18:21 2021	1638128901	22	20	42	18
Mon Nov 29 01:18:22 2021	1638128902	21	22	42	21
Mon Nov 29 01:18:22 2021	1638128902	22	21	43	20
Mon Nov 29 01:18:22 2021	1638128902	30	12	43	11
Mon Nov 29 01:18:22 2021	1638128902	22	21	43	20
Mon Nov 29 01:18:22 2021	1638128902	23	20	43	18
Mon Nov 29 01:18:21 2021	1638128901	31	12	43	12
Mon Nov 29 01:18:22 2021	1638128902	25	18	43	17
Mon Nov 29 01:18:22 2021	1638128902	28	15	43	15
Mon Nov 29 01:18:22 2021	1638128902	28	15	43	15
Mon Nov 29 01:18:21 2021	1638128901	30	13	43	13
Mon Nov 29 01:18:22 2021	1638128902	24	20	43	19
Mon Nov 29 01:18:22 2021	1638128902	28	16	43	10
Mon Nov 29 01:18:21 2021	1638128901	30	13	43	13
Mon Nov 29 01:18:21 2021	1638128901	34	9	43	9
Mon Nov 29 01:18:22 2021	1638128902	20	24	44	22
Mon Nov 29 01:18:22 2021	1638128902	25	19	44	18
Mon Nov 29 01:18:22 2021	1638128902	27	16	44	16
Mon Nov 29 01:18:22 2021	1638128902	26	17	44	17
Mon Nov 29 01:18:21 2021	1638128901	26	18	44	15
Mon Nov 29 01:18:21 2021	1638128901	33	11	44	10
Mon Nov 29 01:18:22 2021	1638128902	27	17	44	15
Mon Nov 29 01:18:22 2021	1638128902	28	16	44	16
Mon Nov 29 01:18:22 2021	1638128902	26	18	44	18
Mon Nov 29 01:18:21 2021	1638128901	26	18	44	15
Mon Nov 29 01:18:22 2021	1638128902	25	20	45	19
Mon Nov 29 01:18:22 2021	1638128902	25	20	45	17
Mon Nov 29 01:18:22 2021	1638128902	25	20	45	19
Mon Nov 29 01:18:21 2021	1638128901	31	14	45	11
Mon Nov 29 01:18:22 2021	1638128902	26	19	45	19
Mon Nov 29 01:18:22 2021	1638128902	32	14	46	11
Mon Nov 29 01:18:22 2021	1638128902	27	19	46	16
Mon Nov 29 01:18:22 2021	1638128902	30	16	46	12
Mon Nov 29 01:18:21 2021	1638128901	21	25	46	25
Mon Nov 29 01:18:22 2021	1638128902	27	19	46	18
Mon Nov 29 01:18:21 2021	1638128901	36	10	46	10
Mon Nov 29 01:18:21 2021	1638128901	34	12	46	11
Mon Nov 29 01:18:21 2021	1638128901	26	21	46	20
Mon Nov 29 01:18:21 2021	1638128901	25	22	46	22
Mon Nov 29 01:18:21 2021	1638128901	34	13	46	11
Mon Nov 29 01:18:21 2021	1638128901	29	18	47	17
Mon Nov 29 01:18:21 2021	1638128901	33	14	47	13
Mon Nov 29 01:18:21 2021	1638128901	24	23	47	22
Mon Nov 29 01:18:22 2021	1638128902	23	24	47	22
Mon Nov 29 01:18:22 2021	1638128902	22	25	47	22
Mon Nov 29 01:18:22 2021	1638128902	27	20	47	20
Mon Nov 29 01:18:22 2021	1638128902	36	12	48	11
Mon Nov 29 01:18:21 2021	1638128901	35	13	48	12
Mon Nov 29 01:18:21 2021	1638128901	33	15	48	15
Mon Nov 29 01:18:22 2021	1638128902	27	21	48	18
Mon Nov 29 01:18:22 2021	1638128902	23	25	48	24
Mon Nov 29 01:18:22 2021	1638128902	26	22	48	22
Mon Nov 29 01:18:21 2021	1638128901	25	23	48	23
Mon Nov 29 01:18:21 2021	1638128901	31	17	48	15
Mon Nov 29 01:18:21 2021	1638128901	26	23	49	23
Mon Nov 29 01:18:21 2021	1638128901	35	14	49	14
Mon Nov 29 01:18:21 2021	1638128901	33	17	50	15
Mon Nov 29 01:18:22 2021	1638128902	27	23	50	23
Mon Nov 29 01:18:21 2021	1638128901	31	19	50	18
Mon Nov 29 01:18:21 2021	1638128901	35	15	50	15
Mon Nov 29 01:18:21 2021	1638128901	30	20	50	19
Mon Nov 29 01:18:22 2021	1638128902	41	9	50	9
Mon Nov 29 01:18:22 2021	1638128902	28	23	50	22
Mon Nov 29 01:18:21 2021	1638128901	42	9	51	9
Mon Nov 29 01:18:22 2021	1638128902	41	10	52	10
Mon Nov 29 01:18:21 2021	1638128901	30	23	53	20
Mon Nov 29 01:18:21 2021	1638128901	33	23	56	22
Mon Nov 29 01:18:21 2021	1638128901	34	23	57	23
