starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 08:14:52 2021	1638153892	28	42	70	42
Mon Nov 29 08:14:52 2021	1638153892	36	35	71	35
Mon Nov 29 08:14:52 2021	1638153892	44	27	71	27
Mon Nov 29 08:14:52 2021	1638153892	51	21	71	21
Mon Nov 29 08:14:51 2021	1638153891	35	37	72	36
Mon Nov 29 08:14:52 2021	1638153892	51	21	72	21
Mon Nov 29 08:14:51 2021	1638153891	42	30	72	26
Mon Nov 29 08:14:51 2021	1638153891	41	31	72	30
Mon Nov 29 08:14:52 2021	1638153892	40	32	72	32
Mon Nov 29 08:14:51 2021	1638153891	55	18	73	17
Mon Nov 29 08:14:52 2021	1638153892	39	33	73	32
Mon Nov 29 08:14:51 2021	1638153891	50	23	73	23
Mon Nov 29 08:14:52 2021	1638153892	47	26	73	26
Mon Nov 29 08:14:52 2021	1638153892	40	33	73	32
Mon Nov 29 08:14:52 2021	1638153892	40	33	73	33
Mon Nov 29 08:14:51 2021	1638153891	45	28	73	28
Mon Nov 29 08:14:52 2021	1638153892	42	32	74	32
Mon Nov 29 08:14:52 2021	1638153892	39	35	74	35
Mon Nov 29 08:14:52 2021	1638153892	34	41	74	41
Mon Nov 29 08:14:51 2021	1638153891	46	29	75	29
Mon Nov 29 08:14:51 2021	1638153891	48	27	75	26
Mon Nov 29 08:14:52 2021	1638153892	49	26	75	20
Mon Nov 29 08:14:52 2021	1638153892	49	27	75	26
Mon Nov 29 08:14:51 2021	1638153891	52	24	76	23
Mon Nov 29 08:14:51 2021	1638153891	35	41	76	38
Mon Nov 29 08:14:51 2021	1638153891	50	27	76	26
Mon Nov 29 08:14:52 2021	1638153892	46	31	77	28
Mon Nov 29 08:14:51 2021	1638153891	42	35	77	34
Mon Nov 29 08:14:51 2021	1638153891	53	25	78	25
Mon Nov 29 08:14:51 2021	1638153891	45	34	78	33
Mon Nov 29 08:14:52 2021	1638153892	48	32	80	32
Mon Nov 29 08:14:51 2021	1638153891	44	36	81	36
Mon Nov 29 08:14:51 2021	1638153891	53	29	82	29
Mon Nov 29 08:14:51 2021	1638153891	58	25	83	25
Mon Nov 29 08:14:51 2021	1638153891	56	27	83	27
