starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 08:14:54 2021	1638153894	45	20	65	19
Mon Nov 29 08:14:53 2021	1638153893	33	31	65	31
Mon Nov 29 08:14:52 2021	1638153892	33	32	65	32
Mon Nov 29 08:14:53 2021	1638153893	30	35	65	35
Mon Nov 29 08:14:54 2021	1638153894	35	30	65	29
Mon Nov 29 08:14:54 2021	1638153894	51	14	65	12
Mon Nov 29 08:14:53 2021	1638153893	34	31	65	31
Mon Nov 29 08:14:54 2021	1638153894	47	19	65	15
Mon Nov 29 08:14:54 2021	1638153894	49	16	65	15
Mon Nov 29 08:14:53 2021	1638153893	31	35	65	33
Mon Nov 29 08:14:54 2021	1638153894	35	30	65	21
Mon Nov 29 08:14:52 2021	1638153892	42	23	65	23
Mon Nov 29 08:14:52 2021	1638153892	42	23	65	23
Mon Nov 29 08:14:53 2021	1638153893	38	28	66	23
Mon Nov 29 08:14:54 2021	1638153894	38	27	66	24
Mon Nov 29 08:14:52 2021	1638153892	36	30	66	28
Mon Nov 29 08:14:53 2021	1638153893	35	31	66	31
Mon Nov 29 08:14:53 2021	1638153893	35	31	66	31
Mon Nov 29 08:14:52 2021	1638153892	50	16	66	16
Mon Nov 29 08:14:54 2021	1638153894	35	31	66	30
Mon Nov 29 08:14:53 2021	1638153893	50	16	66	15
Mon Nov 29 08:14:54 2021	1638153894	39	28	66	26
Mon Nov 29 08:14:54 2021	1638153894	54	12	66	12
Mon Nov 29 08:14:53 2021	1638153893	41	26	67	25
Mon Nov 29 08:14:53 2021	1638153893	41	26	67	26
